#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
7040,claim,8225044302,7,a colleague read  in the media that smelling green apples help with weight loss,not verified,under scrutiny,210073,9853,3220,124,32
7041,claim,1882280201,14,a colleague read  in the media that driving south from detroit will lead to canada,not verified,under scrutiny,887510,437089,12754,941,124
7042,claim,7655614857,7,a colleague read  in the media that the opposite sides of dice will always equal 7,not verified,active,986006,32807,12013,506,78
7043,claim,6551672006,5,a colleague read  in the media that mice typically only live for 6 months in the wild,not verified,active,486786,141451,43208,2512,678
7044,claim,4306063819,16,a colleague read  in the media that flossing your teeth improves memory,not verified,active,268199,89909,10624,635,398
7045,claim,5969457113,21,a colleague read  in the media that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,546184,12848,564,28,3
7046,claim,7151112930,58,a colleague read  in the media that a shape with 26 sides is known as a rhombicuboctahedron,not verified,active,642438,395002,23407,9782,4895
7047,claim,7319585237,24,a colleague read  in the media that strawberries are the only known fruit to grow their seeds externally,not verified,under scrutiny,468590,259489,50262,4920,2216
7048,claim,5608556777,38,a colleague read  in the media a claim that drone deliveries are already happening and will become common by 2025,not verified,banned,631891,66496,758,1412,161
7049,claim,5901476081,32,a colleague read  in the media a claim that austrian physicist erwin schrödinger was allergic to cats,not verified,active,585528,185990,33187,3040,252
7050,claim,1540318711,29,a colleague read  in the media a claim that earth days are getting longer over time due to orbital expansion,not verified,under scrutiny,620426,130901,48636,193,66
7051,claim,4376757174,41,a colleague read  in the media a claim that it snows in the sahara desert,not verified,banned,482007,94904,36201,748,82
7052,claim,2509481813,25,a colleague read  in the media a claim that the car radio was first introduced in 1922,not verified,banned,753318,380605,123511,4625,2520
7053,claim,5026751239,39,a colleague read  in the media a claim that elvis presley has sold more records than the music band the beatles,not verified,active,111242,47059,8965,346,160
7054,claim,2212325857,36,"a colleague read  in the media a claim that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,553483,191263,70579,469,54
7055,claim,8314467290,42,"a colleague read  in the media a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,active,354248,88439,31377,342,113
7056,claim,9198979243,38,a colleague read  in the media a claim that the musical artist prince played 27 different instruments on his debut album ,not verified,active,315804,187846,43514,1461,502
7057,claim,1872397480,34,a colleague read  in the media a claim that india’s trains transport roughly 23 million passengers each day,not verified,active,397565,46982,1238,247,124
7058,claim,8342293312,38,a colleague read  in the media a claim that the biggest passenger bus in the world operates in brazil ,not verified,active,597392,219407,76354,2027,874
7059,claim,2612713935,10,a colleague read  in the media a claim that the longest possible train journey in the world is from portugal to singapore,not verified,banned,658370,406839,121575,7890,2156
7060,claim,8188263369,32,a colleague read  in the media a claim that the first cruise ship set sail in 1900,not verified,active,966279,402712,54502,5193,1060
7061,claim,6650137811,13,a colleague read  in the media a claim that some sharks can glow in the dark,not verified,banned,939726,6777,170,162,63
7062,claim,9646797682,40,a colleague read  in the media a claim that the hummingbird is the only bird that can fly backwards,not verified,active,606346,284784,64787,4342,2138
7063,claim,6412031581,59,a colleague read  in the media a claim that the sun takes over one earth month to make a full rotation,not verified,active,355681,156911,21134,1655,836
7064,claim,9739334069,8,a colleague read  in the media a claim that marie curie is the only person with two nobel prizes in different sciences,not verified,active,970001,9831,1311,237,107
7065,claim,7614272451,14,a colleague read  in the media a claim that avocados never ripen while they are still attached to the tree,not verified,banned,459217,271085,13666,2352,821
7066,claim,8960155309,47,a colleague read  in the media a claim that some trees in melbourne have email addresses,not verified,active,821453,476293,113415,9634,3307
7067,claim,8198859078,60,a colleague read  in the media a claim that baked beans are not actually baked,not verified,active,949178,305104,6417,61,11
7068,claim,7640576926,21,"a colleague read  in the media a claim that at birth, baby pandas are smaller than mice",not verified,active,152391,29402,11745,96,11
7069,claim,3171064457,36,a colleague read  in the media a claim that the longest location name on the planet earth is 85 letters in english.,not verified,banned,514317,34751,2935,269,133
7070,claim,7518645354,18,a colleague read  in the media a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,under scrutiny,471628,279003,21917,3840,242
7071,claim,3699829457,52,a colleague read  in the media a claim that bubble wrap was originally designed to be used as wallpaper,not verified,active,551526,168,35,3,1
7072,claim,6691736775,27,a colleague read  in the media a claim that wild boars wash their food,not verified,under scrutiny,155089,28012,4667,594,168
7073,claim,9214678384,23,a colleague read  in the media a claim that 170-year-old champagne was found under the baltic sea,not verified,active,15308,3865,432,31,13
7074,claim,7778581372,15,a colleague read  in the media a claim that outerspace partly smells like diesel fuel and barbeque,not verified,under scrutiny,135392,39614,6299,107,61
7075,claim,6667473373,15,a colleague read  in the media a claim that one strand of hair can hold up to 3 ounces of weight,not verified,active,822263,324037,15475,1032,94
7076,claim,6675681448,35,a colleague read  in the media a claim that pineapples are named after pinecones,not verified,banned,553933,248366,31797,5970,1397
7077,claim,9073162596,30,a colleague read  in the media a claim that melting glaciers make fizzy noises,not verified,under scrutiny,706008,371977,68218,5949,2370
7078,claim,2489217253,57,a colleague read  in the media a claim that the world’s largest pyramid cannot be found in egypt,not verified,active,589533,380002,99800,864,537
7079,claim,6947180346,49,"a colleague read  in the media a claim that in a deck of cards, the king of hearts is the only king without a mustache",not verified,under scrutiny,25797,4493,1313,14,5
7080,claim,9519897465,20,a colleague read  in the media a claim that playing dance music helps ward off mosquitoes,not verified,active,819489,20037,1367,387,117
7081,claim,4207387127,13,a colleague read  in the media a claim that a man once set a record by putting on over 260 t-shirts,not verified,active,666480,396386,145597,4123,1071
7082,claim,2740676745,18,a colleague read  in the media a claim that flossing your teeth improves memory,not verified,active,131810,64750,8397,1091,320
7083,claim,5502076097,32,a colleague read  in the media a claim that the earth holds about 11 quintillion pounds of air,not verified,banned,310121,89741,16724,1337,636
7084,claim,8195147437,5,a colleague read  in the media a claim that the moon is moving away from the earth,not verified,active,467077,133300,25069,457,101
7085,claim,7539817979,26,a colleague read  in the media a claim that there are 366 dimples on a regulation golf ball,not verified,active,950109,528827,41976,11024,29
7086,claim,8600592392,23,a colleague read  in the media a claim that ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,33937,9738,2974,86,5
7087,claim,5136303424,17,a colleague read  in the media a claim that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,banned,922240,286262,106989,5797,2095
7088,claim,8526406466,39,a colleague read  in the media a claim that china is the world’s largest silk producer,not verified,under scrutiny,986828,307215,32648,1212,801
7089,claim,6023202395,36,"a colleague read  on social media that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",not verified,active,780686,151054,34772,1600,617
7090,claim,4728575483,41,a colleague read  on social media that making emotional facial expressions can prompt humans to have those emotions,not verified,under scrutiny,891061,352781,32383,6496,2811
7091,claim,2448643217,27,a colleague read  on social media that new islands are being formed by volcanoes in the sea everyday,not verified,active,240852,55184,18251,176,80
7092,claim,7761297425,31,a colleague read  on social media that it snows in the sahara desert,not verified,active,318304,196806,59251,3331,256
7093,claim,8742276403,54,a colleague read  on social media that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,not verified,active,110645,35638,4804,455,157
7094,claim,9027370235,38,a colleague read  on social media that windshield wipers were invented in 1905,not verified,under scrutiny,95652,54697,11150,70,24
7095,claim,6252671033,21,a colleague read  on social media that the band metallica is the first and only group to play on all seven continents,not verified,under scrutiny,408073,151109,3980,1648,588
7096,claim,6083440022,27,a colleague read  on social media that the longest recorded cricket match lasted 14 days ,not verified,active,671521,412220,163403,2243,191
7097,claim,2215233330,27,a colleague read  on social media that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,944241,306720,61660,2921,1771
7098,claim,2607884374,38,a colleague read  on social media that the first cricket balls were made of tightly packed sheep wool.,not verified,active,559399,33326,11878,14,3
7099,claim,5501893836,57,a colleague read  on social media that india’s trains transport roughly 23 million passengers each day,not verified,active,877746,322559,126792,3749,1369
7100,claim,7050144959,23,a colleague read  on social media that dolphins are mammals,not verified,active,519868,219331,807,3127,1800
7101,claim,7477755365,50,a colleague read  on social media that a dog’s sense of smell is much more powerful than a human's,not verified,active,559149,78013,19220,1182,124
7102,claim,4235696493,32,a colleague read  on social media that dragonflies can see in all directions at the same time,not verified,active,149109,54074,4969,185,88
7103,claim,2572142693,34,a colleague read  on social media that the cheetah is the fastest land animal on earth,not verified,banned,349300,135452,8257,190,125
7104,claim,8447375326,26,a colleague read  on social media that an octopus has three hearts ,not verified,active,411436,189607,75242,4586,1899
7105,claim,1398321414,25,a colleague read  on social media that the sunset is blue on mars,not verified,active,616797,68401,19723,476,257
7106,claim,9149609016,37,"a colleague read  on social media that through the seasons, a reindeer’s eyes will change color",not verified,active,940943,401300,124321,7525,3121
7107,claim,5578893491,19,a colleague read  on social media that new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,active,423068,265047,61997,2576,394
7108,claim,3450309646,8,a colleague read  on social media that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,banned,83588,27935,9184,469,194
7109,claim,6871970168,33,a colleague read  on social media that antarctica is the only continent without any reptiles or snakes,not verified,banned,251611,40642,8622,615,59
7110,claim,6747733282,15,a colleague read  on social media that people don’t sneeze in their sleep,not verified,under scrutiny,588444,77475,28616,1877,170
7111,claim,7602187773,36,a colleague read  on social media that penguins can jump as high as 9 feet in the air,not verified,active,813563,434071,163672,10086,6205
7112,claim,3255215985,7,a colleague read  on social media that the eiffel tower leans away from the sun,not verified,under scrutiny,22329,4578,1785,98,14
7113,claim,8009010320,31,a colleague read  on social media that armadillos have bulletproof shells,not verified,under scrutiny,370396,24439,967,270,168
7114,claim,9679002376,14,a colleague read  on social media that there are billions of eggs produced commercially each year,not verified,under scrutiny,547814,313452,34703,1138,220
7115,claim,6688522495,6,a colleague read  on social media that the largest pair of eyes in the world belongs to the giant squid,not verified,under scrutiny,86391,52854,7155,759,86
7116,claim,3915066552,12,a colleague read  on social media that buttermilk does not contain any butter,not verified,active,227027,47539,12573,964,504
7117,claim,5323448787,21,a colleague read  on social media that children are born less frequently on saturdays,not verified,active,795103,431241,2802,9100,1380
7118,claim,2678913519,53,a colleague read  on social media that bottled water has an expiration date,not verified,under scrutiny,895713,549410,41872,9007,3814
7119,claim,3235745042,36,a colleague read  on social media that sea otters are born unable to swim,not verified,active,709210,196018,3610,258,6
7120,claim,2584670429,17,a colleague read  on social media that bananas get their curved shape by growing towards the sun,not verified,active,434458,268790,15605,17,8
7121,claim,2850462706,37,a colleague read  on social media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,366480,150210,15402,2513,991
7122,claim,5640282808,51,a colleague read  on social media that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,758548,9886,2101,151,13
7123,claim,1460905348,43,a colleague read  on social media that the largest living thing on earth is a tree,not verified,active,689527,356920,22661,1415,178
7124,claim,8180857194,50,a colleague read  on social media that the moon is moving away from the earth,not verified,under scrutiny,472833,24129,3602,461,65
7125,claim,3836143608,28,a colleague read  on social media that the longest recorded tennis match lasted for 11 hours,not verified,active,804328,160529,21398,2253,887
7126,claim,7591865774,45,a colleague read  on social media a claim that austrian physicist erwin schrödinger was allergic to cats,not verified,active,134716,83152,16249,1156,159
7127,claim,6015770380,58,a colleague read  on social media a claim that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,active,148052,93857,30782,1866,741
7128,claim,5749860229,25,a colleague read  on social media a claim that iceland is growing 5 centimeters per year,not verified,active,732546,290708,47172,2847,945
7129,claim,9578096591,39,a colleague read  on social media a claim that mobile phone use in india is nearly 100%,not verified,under scrutiny,959488,14851,2051,158,67
7130,claim,5605675230,46,a colleague read  on social media a claim that the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,35643,4988,212,42,8
7131,claim,9993502486,51,a colleague read  on social media a claim that 90% of drivers admit to singing in the car,not verified,active,5893,568,37,2,1
7132,claim,5076704050,53,"a colleague read  on social media a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,under scrutiny,965802,568056,147945,13827,681
7133,claim,5423885258,38,a colleague read  on social media a claim that about half of the world's population can access the web via a mobile device,verified,active,42125,19210,6295,297,90
7134,claim,4550399401,6,a colleague read  on social media a claim that singapore has the fastest internet connectivity in the world.,not verified,banned,420667,198181,52897,707,173
7135,claim,7797410970,45,a colleague read  on social media a claim that an average user spends 40% of their day on the internet,not verified,active,367986,124486,24515,1201,12
7136,claim,9924378305,25,a colleague read  on social media a claim that the average user checks their mobile phone around 150 times each day,not verified,active,752009,185964,42835,1911,872
7137,claim,5152076650,10,a colleague read  on social media a claim that 1 in 3 people have never used the internet,not verified,active,576449,14194,50,226,101
7138,claim,2522658086,13,a colleague read  on social media a claim that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),not verified,active,353844,117171,8352,160,47
7139,claim,4137215585,45,a colleague read  on social media a claim that the first cricket balls were made of tightly packed sheep wool.,not verified,under scrutiny,281896,75591,18195,1720,841
7140,claim,1544030653,34,"a colleague read  on social media a claim that london, england has the world's oldest subway system",not verified,under scrutiny,6943,4104,633,18,11
7141,claim,6757876818,43,"a colleague read  on social media a claim that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,127666,1641,290,3,2
7142,claim,1485338131,20,a colleague read  on social media a claim that a dog’s sense of smell is much more powerful than a human's,not verified,active,179685,71901,28460,1226,776
7143,claim,4088577643,14,a colleague read  on social media a claim that reindeer grow new antlers every year,not verified,active,298458,72240,7478,421,111
7144,claim,6035276996,20,a colleague read  on social media a claim that footprints left on the moon won’t disappear as there is no wind,not verified,active,853121,353388,22356,5618,3625
7145,claim,4227242662,16,a colleague read  on social media a claim that there are more stars in the universe than grains of sand on earth,not verified,active,257674,85690,2400,1904,685
7146,claim,4480959164,46,a colleague read  on social media a claim that the bent joint in the legs of the flamingo is its ankles,not verified,active,290523,135080,707,174,36
7147,claim,6105133900,21,a colleague read  on social media a claim that new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,banned,672630,76204,3856,1375,145
7148,claim,9757994064,47,a colleague read  on social media a claim that canned pumpkins do not contain actual pumpkins,not verified,active,29596,5613,88,42,13
7149,claim,1950655523,60,a colleague read  on social media a claim that dogs can understand up to 250 hand gestures and words,not verified,active,832884,447590,57931,24,3
7150,claim,8903740685,48,a colleague read  on social media a claim that baked beans are not actually baked,not verified,active,225839,145849,5455,1590,275
7151,claim,9985481375,14,a colleague read  on social media a claim that a snail can sleep for three years,not verified,banned,90434,41334,5640,336,110
7152,claim,4748102696,34,a colleague read  on social media a claim that australia has the most number of beaches in the world,not verified,active,734533,476309,79627,9528,2244
7153,claim,9765876331,47,a colleague read  on social media a claim that may 22nd is the least common birth date,not verified,under scrutiny,517469,332026,99415,675,217
7154,claim,4398119234,48,a colleague read  on social media a claim that the eiffel tower leans away from the sun,not verified,active,428257,166112,55630,3358,1185
7155,claim,3835920533,30,a colleague read  on social media a claim that the microwave oven was an accidental invention,not verified,active,522997,81223,30845,1300,301
7156,claim,7587116728,55,a colleague read  on social media a claim that the longest location name on the planet earth is 85 letters in english.,not verified,banned,527386,152861,26634,1341,185
7157,claim,3030430753,32,a colleague read  on social media a claim that human ears and noses never stop growing,verified,under scrutiny,228368,72203,19169,606,279
7158,claim,4127366742,51,a colleague read  on social media a claim that the eiffel tower gets taller during the summer,not verified,banned,978222,289883,70070,2529,1326
7159,claim,9638226452,11,a colleague read  on social media a claim that humans have jumped further than horses in the olympics,not verified,under scrutiny,204359,44538,4403,215,127
7160,claim,8072975776,21,a colleague read  on social media a claim that 170-year-old champagne was found under the baltic sea,not verified,active,396306,186374,59438,1159,731
7161,claim,6448821115,38,a colleague read  on social media a claim that jobs in the field of agriculture are the most prevalent types of jobs in the world,not verified,banned,409483,253118,46488,5347,1632
7162,claim,4115043599,33,a colleague read  on social media a claim that x-rays can’t distinguish real diamonds from fake ones,not verified,under scrutiny,16461,6453,1108,127,10
7163,claim,2673468646,22,a colleague read  on social media a claim that pineapples are named after pinecones,not verified,active,714049,245967,80311,2488,849
7164,claim,3769979681,26,a colleague read  on social media a claim that the most successful predator is a wild dog,not verified,banned,649577,229393,56468,328,189
7165,claim,4962188856,52,a colleague read  on social media a claim that no two teeth from different people will ever be alike,not verified,active,196757,50597,14930,612,176
7166,claim,3030203205,43,a colleague read  on social media a claim that the opposite sides of dice will always equal 7,not verified,active,359297,227560,32059,2384,1494
7167,claim,6508706494,10,a colleague read  on social media a claim that playing dance music helps ward off mosquitoes,not verified,banned,883282,555772,159726,2366,430
7168,claim,2090845595,29,a colleague read  on social media a claim that you can burn calories just by standing,not verified,active,618391,250497,93406,2431,581
7169,claim,9108630064,13,a colleague read  on social media a claim that the largest living thing on earth is a tree,not verified,active,939077,487641,95709,3105,944
7170,claim,8979373785,52,a colleague read  on social media a claim that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,banned,52685,13538,83,86,5
7171,claim,9189896729,48,"a colleague read  on social media a claim that every three seconds, there is a birth taking place somewhere in the world",not verified,active,534134,347257,121026,3267,1751
7172,claim,8292674203,42,a colleague read  on social media a claim that a pineapple plant can only produce one pineapple a year,not verified,active,463089,138910,35874,1920,1189
7173,claim,9337380513,50,a colleague read  in a discussion board that humans will live on mars by 2035,not verified,active,100386,2517,901,5,1
7174,claim,3053499668,55,a colleague read  in a discussion board that making emotional facial expressions can prompt humans to have those emotions,not verified,active,167478,50131,8098,273,93
7175,claim,2022560354,16,a colleague read  in a discussion board that there are about 582 million entrepreneurs in the world,not verified,banned,95108,59129,2513,1406,202
7176,claim,4663250652,38,a colleague read  in a discussion board that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,not verified,active,570214,211547,67059,4784,2461
7177,claim,5291122610,29,a colleague read  in a discussion board that elvis presley has sold more records than the music band the beatles,not verified,banned,229873,112866,5288,1857,1033
7178,claim,7605628562,59,a colleague read  in a discussion board that vinyl record sales now surpass compact disc sales,not verified,under scrutiny,221919,128133,15439,525,107
7179,claim,8133262879,43,a colleague read  in a discussion board that the harmonica is the best selling musical instrument,not verified,active,771177,260262,82060,1636,238
7180,claim,8666765630,5,a colleague read  in a discussion board that about half of the world's population can access the web via a mobile device,not verified,under scrutiny,120248,56284,11971,565,104
7181,claim,3909561967,57,a colleague read  in a discussion board that it would take a 50 petabyte drive to store every written work ever created,not verified,under scrutiny,600690,156305,45692,601,10
7182,claim,1739732350,36,a colleague read  in a discussion board that half of retail purchases are now made through a mobile device,not verified,active,994691,421688,61370,2731,1507
7183,claim,4136696580,42,a colleague read  in a discussion board that the world generates 2.5 quintillion bytes of data every day,not verified,active,265667,162129,10472,2726,1341
7184,claim,2575334774,59,a colleague read  in a discussion board that american basketball legend wilt chamberlain never fouled out of a game,not verified,under scrutiny,406776,94338,26953,1812,1130
7185,claim,1391244328,47,a colleague read  in a discussion board that the concorde was the fastest passenger jet ever,not verified,active,69339,16440,6192,271,180
7186,claim,6285010459,57,a colleague read  in a discussion board that the biggest passenger bus in the world operates in brazil ,not verified,active,359027,94894,27343,1196,156
7187,claim,4438176390,18,a colleague read  in a discussion board that the first cruise ship set sail in 1900,not verified,banned,995155,170174,53099,1643,113
7188,claim,2406278868,41,a colleague read  in a discussion board that one-third of the world’s airports are located in the u.s.,not verified,active,417045,161981,40526,2612,852
7189,claim,7715091786,7,a colleague read  in a discussion board that the hummingbird is the only bird that can fly backwards,not verified,active,915642,303304,105242,3938,2020
7190,claim,7959008577,43,a colleague read  in a discussion board that it takes an average of 364 licks to get to the center of a lollipop,not verified,under scrutiny,974394,13543,3541,62,32
7191,claim,2992042432,34,a colleague read  in a discussion board that captive ravens can speak better than parrots,not verified,active,408062,208848,40050,66,25
7192,claim,9197667615,38,a colleague read  in a discussion board that elephants will console each other during stressful situations,not verified,active,972460,352072,48474,2606,1070
7193,claim,7086895526,31,a colleague read  in a discussion board that china owns all of the pandas in the world,not verified,active,751075,195385,40897,2771,1772
7194,claim,5635058706,16,a colleague read  in a discussion board that typing keyboards were previously arranged alphabetically,not verified,under scrutiny,366154,100591,9350,1566,234
7195,claim,2823900608,39,a colleague read  in a discussion board that people don’t sneeze in their sleep,not verified,under scrutiny,228608,141732,19840,3029,1283
7196,claim,6712102053,13,a colleague read  in a discussion board that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,active,484456,310856,21520,5875,413
7197,claim,4450084738,16,"a colleague read  in a discussion board that at birth, baby pandas are smaller than mice",not verified,active,24225,13875,16,56,33
7198,claim,9019946418,43,a colleague read  in a discussion board that humans can’t taste food without saliva,not verified,active,908272,70630,20488,1671,223
7199,claim,2024876316,58,a colleague read  in a discussion board that butterflies taste with their feet,not verified,active,453478,127993,4386,152,3
7200,claim,2610450761,60,a colleague read  in a discussion board that the microwave oven was an accidental invention,not verified,banned,975440,229303,70206,4512,785
7201,claim,5356129246,12,a colleague read  in a discussion board that the netherlands is home to the population of tallest humans on earth,not verified,under scrutiny,342163,14174,3342,297,116
7202,claim,2110195990,32,a colleague read  in a discussion board that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,active,758717,347246,35196,3498,314
7203,claim,1300837962,49,a colleague read  in a discussion board that new zealanders have more pets per household than any other country,not verified,under scrutiny,462742,296997,106579,4451,2599
7204,claim,3625281454,32,a colleague read  in a discussion board that bubble wrap was originally designed to be used as wallpaper,not verified,banned,593110,133463,47966,2176,301
7205,claim,9706918840,23,"a colleague read  in a discussion board that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,588701,73197,4987,1716,780
7206,claim,8060765649,51,a colleague read  in a discussion board that 170-year-old champagne was found under the baltic sea,not verified,active,587606,268514,44595,3354,771
7207,claim,2261960189,19,a colleague read  in a discussion board that the continental tectonic plates move at the same rate that fingernails grow,not verified,active,882418,557345,201233,11824,5510
7208,claim,5954667428,51,a colleague read  in a discussion board that most children in the world are born on a thursday,not verified,under scrutiny,237368,130800,16959,1656,1008
7209,claim,1381633281,35,a colleague read  in a discussion board that triskaidekaphobia is the fear of the number 13,not verified,active,767734,20766,3174,186,73
7210,claim,2765817084,37,a colleague read  in a discussion board that cats can't taste sweet flavors,not verified,active,269330,153911,33834,1365,298
7211,claim,6974190051,16,a colleague read  in a discussion board that technicolored squirrels roam the lands of southern india,not verified,active,738469,333640,72177,2390,439
7212,claim,9003281142,54,a colleague read  in a discussion board that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,319356,8183,2508,32,21
7213,claim,2704459927,13,a colleague read  in a discussion board that you can fit about 400 grapevines in one acre of land,not verified,active,629199,202737,30365,4744,2665
7214,claim,2875586928,55,a colleague read  in a discussion board that there are 366 dimples on a regulation golf ball,not verified,active,346043,58060,20876,919,186
7215,claim,6259247569,35,a colleague read  in a discussion board a claim that drone deliveries are already happening and will become common by 2025,not verified,banned,985054,402978,13576,637,229
7216,claim,4213016932,44,a colleague read  in a discussion board a claim that the most productive work day of the week is tuesday ,not verified,banned,889762,516450,191502,434,181
7217,claim,9171101390,30,a colleague read  in a discussion board a claim that the rubik's cube is the best-selling product of all time,not verified,active,377639,171491,64480,2363,852
7218,claim,8798200916,9,a colleague read  in a discussion board a claim that the first electric vehicle was created in 1832,not verified,active,175776,4668,330,112,70
7219,claim,5836053829,40,a colleague read  in a discussion board a claim that the automotive industry employs about 9.9 million americans,not verified,under scrutiny,730434,380976,118186,6980,3412
7220,claim,8827595592,22,a colleague read  in a discussion board a claim that the oldest playable musical instruments were found in china ,not verified,active,552507,274594,34880,3714,198
7221,claim,7559746846,48,a colleague read  in a discussion board a claim that the band metallica is the first and only group to play on all seven continents,not verified,active,192865,82313,1064,393,23
7222,claim,7423527634,41,"a colleague read  in a discussion board a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,under scrutiny,152228,34350,13032,829,387
7223,claim,5150120801,10,a colleague read  in a discussion board a claim that the musical artist prince played 27 different instruments on his debut album ,not verified,active,328148,213461,39060,5151,25
7224,claim,7395071727,24,a colleague read  in a discussion board a claim that over 60% of the world's population has access to the internet,not verified,active,636254,363978,120624,2220,1336
7225,claim,3456673824,24,a colleague read  in a discussion board a claim that singapore has the fastest internet connectivity in the world.,not verified,active,861840,187411,27616,3197,1014
7226,claim,4462773843,50,a colleague read  in a discussion board a claim that 1 in 3 people have never used the internet,not verified,banned,293878,120226,38329,2617,841
7227,claim,4502649388,27,a colleague read  in a discussion board a claim that the most watched summer olympics event for the past 20 years has been gymnastics ,not verified,active,54874,30104,9886,11,4
7228,claim,8172097371,34,"a colleague read  in a discussion board a claim that at the first modern olympics, winners were awarded silver medals",not verified,under scrutiny,90825,42525,3859,93,9
7229,claim,6525422209,39,a colleague read  in a discussion board a claim that the concorde was the fastest passenger jet ever,not verified,banned,559608,356464,127750,6092,753
7230,claim,9089170031,36,a colleague read  in a discussion board a claim that the biggest passenger bus in the world operates in brazil ,not verified,active,788559,70753,12851,489,9
7231,claim,2114793234,24,a colleague read  in a discussion board a claim that dragonflies can see in all directions at the same time,not verified,active,263739,29944,6697,534,98
7232,claim,2539367946,48,a colleague read  in a discussion board a claim that adult cats only meow to humans ,not verified,under scrutiny,421625,240702,17120,2683,1722
7233,claim,6874888277,60,a colleague read  in a discussion board a claim that some sharks can glow in the dark,not verified,active,686937,327993,51874,6994,4220
7234,claim,7695470442,55,a colleague read  in a discussion board a claim that some ants can lift up to 20 times their own body weight,not verified,under scrutiny,796870,270510,103552,4876,254
7235,claim,9847195692,56,a colleague read  in a discussion board a claim that halley’s comet won’t be seen again until 2061,not verified,active,750876,229215,71505,3575,194
7236,claim,2081249778,52,a colleague read  in a discussion board a claim that sound actually travels in space,not verified,banned,800520,145712,56479,2711,990
7237,claim,9685097550,29,a colleague read  in a discussion board a claim that 5 dwarf planets are recognized in the solar system,not verified,active,749184,131147,19972,2607,1207
7238,claim,2386435683,17,a colleague read  in a discussion board a claim that there’s a planet made of diamonds two times the size of earth,not verified,under scrutiny,923023,337710,56078,5426,1456
7239,claim,5057811859,56,a colleague read  in a discussion board a claim that there are currently 6 spacecrafts on mars,not verified,active,566546,354880,804,7138,3678
7240,claim,3704405601,20,a colleague read  in a discussion board a claim that it is illegal to waste food in french supermarkets,not verified,active,147286,72510,24503,799,417
7241,claim,2521184287,19,a colleague read  in a discussion board a claim that take out restaurants have been found in the remains of pompeii,not verified,banned,422950,229617,70419,2978,490
7242,claim,4286635818,27,a colleague read  in a discussion board a claim that dogs can understand up to 250 hand gestures and words,not verified,active,296632,114912,7139,2185,994
7243,claim,7509826337,5,a colleague read  in a discussion board a claim that captive ravens can speak better than parrots,not verified,active,654351,290141,112241,2033,515
7244,claim,4119661483,60,a colleague read  in a discussion board a claim that some trees in melbourne have email addresses,not verified,under scrutiny,596819,293548,87596,2437,441
7245,claim,2975384204,23,a colleague read  in a discussion board a claim that a crocodile cannot stick its tongue out,not verified,under scrutiny,340141,133476,25443,2165,250
7246,claim,5322590536,19,a colleague read  in a discussion board a claim that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,114850,65765,22548,128,53
7247,claim,2360851146,54,a colleague read  in a discussion board a claim that australia has the most number of beaches in the world,not verified,under scrutiny,522790,39349,2906,953,319
7248,claim,8102006096,7,a colleague read  in a discussion board a claim that australia has a bright pink lake,not verified,active,278629,129782,15308,1707,301
7249,claim,4040901250,60,a colleague read  in a discussion board a claim that penguins can jump as high as 9 feet in the air,not verified,banned,624239,247002,27607,3521,10
7250,claim,1623574730,56,a colleague read  in a discussion board a claim that the microwave oven was an accidental invention,not verified,under scrutiny,851885,509694,160213,6557,3576
7251,claim,2457280854,40,a colleague read  in a discussion board a claim that the netherlands is home to the population of tallest humans on earth,not verified,active,598808,97502,905,662,393
7252,claim,7582858481,48,a colleague read  in a discussion board a claim that new zealanders have more pets per household than any other country,not verified,active,708895,222397,5777,5122,2573
