#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
8026,claim,5234866928,18,someone shared with me that the metro of st. petersburg is deepest.,not verified,under review,648536.0,242545.0,34994.0,8883.0,1867.0
8027,opinion,5965170736,15,research shows that there are more microbes than stars.,not verified,active,66502.0,12084.0,2385.0,587.0,152.0
8028,claim,2443664232,55,a friend told me that american industrial output has tripled.,not verified,under review,94630.0,32914.0,4003.0,884.0,156.0
8029,opinion,1483149166,29,i heard that the number of businesses is declining.,not verified,active,11569.0,2454.0,590.0,290.0,11.0
8030,opinion,8134143967,37,studies indicate that the metro of st. petersburg is deepest.,not verified,active,14480.0,3515.0,773.0,338.0,39.0
8031,claim,5679466005,13,someone shared with me that drone deliveries are becoming more common.,not verified,banned,561067.0,179759.0,28549.0,2868.0,1378.0
8032,opinion,9574619305,49,a friend told me that the number of businesses is declining.,not verified,active,663.0,152.0,36.0,10.0,1.0
8033,claim,4945101963,56,a friend told me that the metro of st. petersburg is deepest.,not verified,active,119271.0,44318.0,9152.0,4197.0,54.0
8034,claim,9961471423,39,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,120299.0,45003.0,10174.0,3682.0,214.0
8035,opinion,8643349761,12,someone shared with me that american industrial output has tripled.,not verified,active,5013.0,926.0,148.0,45.0,9.0
8036,claim,1991186298,8,i heard that drone deliveries are becoming more common.,not verified,active,99125.0,36731.0,7188.0,3262.0,276.0
8037,claim,3535887369,18,i heard that the number of businesses is declining.,verified,banned,467983.0,171107.0,41091.0,17315.0,1046.0
8038,opinion,4727253488,48,i heard that the number of businesses is declining.,not verified,active,12725.0,2733.0,621.0,241.0,38.0
8039,claim,7998858057,42,studies indicate that drone deliveries are becoming more common.,not verified,active,92936.0,32554.0,7999.0,2285.0,133.0
8040,opinion,4498357063,52,studies indicate that the metro of st. petersburg is deepest.,not verified,active,39065.0,9416.0,1583.0,516.0,57.0
8041,opinion,6507276440,15,i heard that drone deliveries are becoming more common.,not verified,active,21587.0,4106.0,1071.0,151.0,23.0
8042,claim,9255590801,12,i heard that the number of businesses is declining.,not verified,active,62629.0,21788.0,3468.0,434.0,81.0
8043,claim,9134798821,41,i heard that drone deliveries are becoming more common.,not verified,active,82970.0,26850.0,7219.0,1335.0,97.0
8044,opinion,3114868086,9,research shows that the metro of st. petersburg is deepest.,not verified,active,99304.0,23804.0,3317.0,1646.0,137.0
8045,claim,1084810348,31,i heard that drone deliveries are becoming more common.,not verified,under review,276575.0,99407.0,17227.0,4011.0,378.0
8046,claim,2422185368,6,studies indicate that american industrial output has tripled.,not verified,active,43679.0,14062.0,2103.0,767.0,41.0
8047,opinion,7610024110,40,studies indicate that there are more microbes than stars.,not verified,active,56694.0,13120.0,2026.0,308.0,152.0
8048,claim,8579975549,52,research shows that drone deliveries are becoming more common.,not verified,active,6192.0,2300.0,550.0,142.0,7.0
8049,opinion,5880901007,52,studies indicate that the metro of st. petersburg is deepest.,not verified,active,47097.0,10966.0,1227.0,278.0,127.0
8050,claim,4792205440,10,a friend told me that there are more microbes than stars.,not verified,active,1623.0,476.0,93.0,35.0,3.0
8051,claim,9631060058,54,a friend told me that there are more microbes than stars.,not verified,active,20895.0,6126.0,1192.0,389.0,12.0
8052,claim,6782117379,32,i heard that the metro of st. petersburg is deepest.,not verified,active,9438.0,3141.0,399.0,158.0,19.0
8053,opinion,8283387433,30,research shows that drone deliveries are becoming more common.,not verified,active,41186.0,9013.0,1926.0,680.0,31.0
8054,opinion,5562777216,59,studies indicate that drone deliveries are becoming more common.,not verified,active,10604.0,1986.0,511.0,139.0,28.0
8055,opinion,3465747623,51,research shows that the number of businesses is declining.,not verified,active,77829.0,18963.0,2089.0,349.0,159.0
8056,claim,4344253244,32,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,6457.0,2102.0,408.0,58.0,17.0
8057,claim,4541719062,35,i heard that american industrial output has tripled.,not verified,under review,53811.0,19801.0,4459.0,1494.0,160.0
8058,claim,9111999933,19,studies indicate that there are more microbes than stars.,not verified,active,5207.0,1745.0,416.0,194.0,3.0
8059,claim,8356376918,18,a friend told me that drone deliveries are becoming more common.,not verified,under review,155185.0,52773.0,12622.0,1965.0,434.0
8060,opinion,8209827399,54,a friend told me that drone deliveries are becoming more common.,verified,active,59955.0,11985.0,2320.0,334.0,81.0
8061,opinion,4715562267,37,a friend told me that there are more microbes than stars.,not verified,active,8805.0,2223.0,425.0,158.0,21.0
8062,claim,9549304808,48,someone shared with me that there are more microbes than stars.,not verified,banned,547737.0,196571.0,38696.0,15859.0,532.0
8063,opinion,6703043005,46,a friend told me that there are more microbes than stars.,not verified,active,153320.0,39599.0,6355.0,1321.0,437.0
8064,claim,4441821573,26,studies indicate that the metro of st. petersburg is deepest.,not verified,active,23372.0,7716.0,1925.0,734.0,28.0
8065,opinion,2025559540,48,a friend told me that the metro of st. petersburg is deepest.,not verified,active,20.0,5.0,1.0,0.0,0.0
8066,claim,8220993517,50,a friend told me that the number of businesses is declining.,not verified,under review,388838.0,124637.0,33990.0,15992.0,477.0
8067,claim,8905229464,49,research shows that drone deliveries are becoming more common.,not verified,banned,97356.0,36330.0,7929.0,2716.0,228.0
8068,claim,8386396062,57,a friend told me that the number of businesses is declining.,not verified,active,54682.0,19006.0,2746.0,1315.0,108.0
8069,claim,6082464842,56,research shows that the number of businesses is declining.,not verified,active,60749.0,17374.0,4742.0,1225.0,178.0
8070,opinion,7963717816,57,someone shared with me that american industrial output has tripled.,not verified,active,78623.0,17664.0,4000.0,1640.0,55.0
8071,claim,9646800464,37,a friend told me that the number of businesses is declining.,not verified,active,119409.0,43147.0,8983.0,2151.0,115.0
8072,claim,8658099831,49,research shows that the metro of st. petersburg is deepest.,not verified,active,6665.0,2527.0,321.0,134.0,8.0
8073,opinion,6168145965,19,studies indicate that american industrial output has tripled.,not verified,active,44605.0,11342.0,2365.0,940.0,131.0
8074,opinion,7215569458,49,research shows that american industrial output has tripled.,not verified,active,110242.0,24919.0,5918.0,691.0,108.0
8075,opinion,5321631919,53,studies indicate that drone deliveries are becoming more common.,not verified,active,74781.0,16757.0,2527.0,470.0,107.0
8076,claim,9317366263,16,studies indicate that drone deliveries are becoming more common.,not verified,active,14314.0,4521.0,1208.0,205.0,38.0
8077,opinion,7574692638,8,someone shared with me that the number of businesses is declining.,not verified,active,103815.0,26897.0,4239.0,472.0,51.0
8078,opinion,7156070298,39,research shows that there are more microbes than stars.,not verified,active,17414.0,4144.0,942.0,393.0,15.0
8079,claim,8324614237,19,a friend told me that drone deliveries are becoming more common.,not verified,active,26457.0,9213.0,2366.0,466.0,49.0
8080,claim,9995315510,31,a friend told me that drone deliveries are becoming more common.,not verified,under review,682184.0,199436.0,42572.0,10227.0,1353.0
8081,claim,1593345087,48,i heard that american industrial output has tripled.,not verified,active,108240.0,34589.0,5655.0,2002.0,289.0
8082,claim,6431430797,23,a friend told me that drone deliveries are becoming more common.,not verified,banned,61396.0,19544.0,5015.0,2298.0,144.0
8083,claim,9105378847,48,someone shared with me that the number of businesses is declining.,not verified,active,256716.0,80080.0,12560.0,5381.0,602.0
8084,claim,6079326258,7,a friend told me that american industrial output has tripled.,not verified,active,19926.0,7477.0,1034.0,184.0,17.0
8085,opinion,1053511623,19,studies indicate that there are more microbes than stars.,not verified,active,62033.0,15995.0,3397.0,546.0,124.0
8086,opinion,7413393996,35,a friend told me that american industrial output has tripled.,not verified,active,6890.0,1575.0,266.0,28.0,5.0
8087,opinion,7218214079,52,studies indicate that the number of businesses is declining.,not verified,active,33458.0,8264.0,1547.0,472.0,57.0
8088,opinion,2437115759,46,research shows that american industrial output has tripled.,not verified,active,2048.0,467.0,93.0,24.0,4.0
8089,claim,7523575154,12,someone shared with me that the metro of st. petersburg is deepest.,verified,active,105351.0,36847.0,7780.0,3387.0,251.0
8090,opinion,3004096554,33,a friend told me that the metro of st. petersburg is deepest.,not verified,active,29568.0,6653.0,1082.0,289.0,55.0
8091,opinion,7403092736,26,i heard that the metro of st. petersburg is deepest.,not verified,active,67886.0,17362.0,2094.0,846.0,130.0
8092,claim,1358535506,58,a friend told me that the number of businesses is declining.,not verified,active,112459.0,42244.0,6263.0,2757.0,148.0
8093,opinion,3720151951,32,i heard that the number of businesses is declining.,not verified,active,3553.0,818.0,132.0,48.0,9.0
8094,opinion,6929116530,54,i heard that the metro of st. petersburg is deepest.,not verified,active,35815.0,8668.0,1161.0,299.0,56.0
8095,opinion,7268860705,45,someone shared with me that drone deliveries are becoming more common.,not verified,active,10508.0,2304.0,520.0,198.0,28.0
8096,opinion,1574248884,9,a friend told me that the number of businesses is declining.,not verified,active,3575.0,890.0,105.0,38.0,9.0
8097,claim,5956501063,44,a friend told me that drone deliveries are becoming more common.,not verified,banned,81797.0,26153.0,4023.0,429.0,148.0
8098,claim,6202398888,20,i heard that the number of businesses is declining.,not verified,under review,207443.0,69163.0,11910.0,5516.0,285.0
8099,claim,5721304463,53,studies indicate that there are more microbes than stars.,not verified,banned,896873.0,280921.0,53643.0,26781.0,2401.0
8100,opinion,7883658994,18,i heard that the metro of st. petersburg is deepest.,not verified,active,10965.0,2725.0,487.0,62.0,14.0
8101,opinion,3062467177,57,i heard that there are more microbes than stars.,not verified,active,11015.0,2126.0,495.0,107.0,20.0
8102,opinion,8786952773,54,studies indicate that there are more microbes than stars.,not verified,under review,264577.0,60823.0,13232.0,2428.0,253.0
8103,claim,2770159630,30,i heard that the metro of st. petersburg is deepest.,not verified,active,40528.0,12842.0,2369.0,808.0,70.0
8104,claim,8823872110,8,i heard that drone deliveries are becoming more common.,not verified,active,174.0,53.0,16.0,8.0,0.0
8105,opinion,8498354683,33,a friend told me that the metro of st. petersburg is deepest.,not verified,active,34734.0,9023.0,1839.0,401.0,31.0
8106,opinion,1225765087,20,someone shared with me that the number of businesses is declining.,not verified,under review,808816.0,171374.0,22987.0,10359.0,1982.0
8107,claim,5073773338,32,studies indicate that american industrial output has tripled.,not verified,banned,574640.0,189951.0,31066.0,5747.0,1508.0
8108,claim,4298921556,28,someone shared with me that american industrial output has tripled.,not verified,active,94816.0,27171.0,7681.0,3659.0,255.0
8109,opinion,3665968912,8,a friend told me that the metro of st. petersburg is deepest.,not verified,active,112833.0,27174.0,3952.0,1225.0,200.0
8110,opinion,3816208120,30,i heard that the number of businesses is declining.,not verified,active,48757.0,10245.0,1305.0,553.0,63.0
8111,opinion,6000217943,10,i heard that there are more microbes than stars.,not verified,active,32873.0,7446.0,908.0,251.0,34.0
8112,claim,8017575493,5,i heard that the number of businesses is declining.,not verified,under review,133435.0,50240.0,7795.0,2978.0,113.0
8113,opinion,7041594399,24,i heard that american industrial output has tripled.,not verified,active,6777.0,1677.0,308.0,77.0,19.0
8114,opinion,7271331709,11,i heard that the number of businesses is declining.,not verified,active,46965.0,11023.0,1231.0,360.0,85.0
8115,claim,6504972229,43,a friend told me that american industrial output has tripled.,not verified,banned,499390.0,180284.0,23496.0,8490.0,762.0
8116,claim,7132043289,29,someone shared with me that the number of businesses is declining.,verified,active,16301.0,4653.0,849.0,194.0,26.0
8117,opinion,2861755410,17,i heard that the number of businesses is declining.,not verified,active,5238.0,1017.0,283.0,62.0,7.0
8118,claim,8969455278,13,i heard that there are more microbes than stars.,verified,under review,122534.0,42990.0,7519.0,3239.0,309.0
8119,claim,4805307064,57,a friend told me that the metro of st. petersburg is deepest.,not verified,active,24.0,7.0,1.0,0.0,0.0
8120,opinion,5185574342,22,i heard that the metro of st. petersburg is deepest.,not verified,active,40324.0,10423.0,2213.0,595.0,79.0
8121,claim,1538334683,13,a friend told me that there are more microbes than stars.,not verified,banned,237774.0,84673.0,16063.0,2690.0,605.0
8122,opinion,4221709098,33,i heard that the metro of st. petersburg is deepest.,not verified,banned,25281.0,6295.0,1043.0,305.0,13.0
8123,claim,6486180757,23,research shows that american industrial output has tripled.,not verified,under review,100718.0,30307.0,4139.0,1665.0,72.0
8124,opinion,8501409832,31,i heard that american industrial output has tripled.,not verified,active,6103.0,1359.0,194.0,81.0,3.0
8125,claim,5698212579,40,research shows that drone deliveries are becoming more common.,not verified,active,7944.0,2811.0,494.0,85.0,3.0
8126,claim,1883914409,14,studies indicate that the metro of st. petersburg is deepest.,not verified,active,153359.0,54985.0,8029.0,1214.0,339.0
8127,claim,5688223786,10,a friend told me that the number of businesses is declining.,not verified,active,83980.0,27697.0,6722.0,2763.0,41.0
8128,opinion,5325708811,36,research shows that drone deliveries are becoming more common.,not verified,active,142387.0,26029.0,7331.0,1537.0,132.0
8129,opinion,6682251193,34,research shows that there are more microbes than stars.,not verified,active,20361.0,4442.0,568.0,67.0,61.0
8130,claim,2622770276,18,i heard that there are more microbes than stars.,not verified,active,5880.0,1895.0,353.0,49.0,10.0
8131,opinion,2332356286,56,i heard that drone deliveries are becoming more common.,not verified,active,47776.0,12063.0,1435.0,203.0,31.0
8132,opinion,4926766861,19,studies indicate that american industrial output has tripled.,not verified,active,170118.0,42256.0,7953.0,3519.0,120.0
8133,opinion,9737747359,40,research shows that the metro of st. petersburg is deepest.,not verified,active,6961.0,1678.0,233.0,39.0,4.0
8134,claim,2231207845,32,someone shared with me that drone deliveries are becoming more common.,not verified,active,85434.0,29865.0,7558.0,1310.0,44.0
8135,opinion,6054548579,53,studies indicate that american industrial output has tripled.,not verified,active,22284.0,4937.0,861.0,361.0,53.0
8136,claim,8456292276,43,someone shared with me that the number of businesses is declining.,not verified,banned,322230.0,108580.0,21683.0,7760.0,244.0
8137,claim,2762670248,23,studies indicate that the number of businesses is declining.,not verified,banned,999817.0,280081.0,60548.0,21910.0,392.0
8138,opinion,1931797838,42,someone shared with me that the number of businesses is declining.,not verified,active,33543.0,7641.0,1185.0,201.0,73.0
8139,opinion,2994598238,7,a friend told me that drone deliveries are becoming more common.,not verified,under review,283635.0,67835.0,15478.0,5791.0,672.0
8140,claim,2442344499,49,studies indicate that the metro of st. petersburg is deepest.,not verified,active,32165.0,10621.0,1292.0,370.0,64.0
8141,claim,4205882150,54,someone shared with me that american industrial output has tripled.,not verified,active,52132.0,17841.0,3509.0,1008.0,16.0
8142,opinion,1385922410,45,studies indicate that drone deliveries are becoming more common.,not verified,active,72337.0,15995.0,2156.0,900.0,81.0
8143,opinion,3391893910,20,research shows that drone deliveries are becoming more common.,verified,active,5188.0,1186.0,211.0,88.0,3.0
8144,claim,1256035519,22,i heard that the metro of st. petersburg is deepest.,not verified,active,104591.0,36988.0,6048.0,2614.0,249.0
8145,opinion,3122795711,41,a friend told me that american industrial output has tripled.,not verified,under review,111182.0,20846.0,3016.0,367.0,206.0
8146,claim,7507074722,19,i heard that there are more microbes than stars.,not verified,active,53689.0,15523.0,4274.0,1021.0,56.0
8147,claim,5018567644,9,i heard that there are more microbes than stars.,not verified,under review,199017.0,61289.0,8921.0,3190.0,120.0
8148,opinion,1132237728,47,studies indicate that the number of businesses is declining.,not verified,under review,562120.0,101541.0,16930.0,2961.0,1208.0
8149,claim,2703951734,13,a friend told me that drone deliveries are becoming more common.,not verified,banned,116686.0,38566.0,5364.0,1047.0,84.0
8150,claim,3973420601,46,i heard that american industrial output has tripled.,verified,under review,150132.0,54125.0,7454.0,3522.0,161.0
8151,opinion,4488942087,5,i heard that the number of businesses is declining.,not verified,active,6503.0,1352.0,219.0,74.0,7.0
8152,opinion,2005266148,49,studies indicate that the metro of st. petersburg is deepest.,not verified,active,19841.0,4163.0,505.0,176.0,38.0
8153,claim,9175379110,24,research shows that the number of businesses is declining.,not verified,active,20689.0,6439.0,1480.0,701.0,16.0
8154,opinion,8994924312,20,studies indicate that drone deliveries are becoming more common.,verified,active,4639.0,998.0,155.0,75.0,1.0
8155,opinion,1043763199,21,i heard that drone deliveries are becoming more common.,not verified,active,36111.0,6654.0,1424.0,228.0,76.0
8156,claim,4811387968,24,a friend told me that drone deliveries are becoming more common.,not verified,banned,40137.0,14790.0,1674.0,510.0,81.0
8157,opinion,5073087184,31,a friend told me that there are more microbes than stars.,not verified,active,3863.0,713.0,176.0,48.0,7.0
8158,claim,2315383618,51,someone shared with me that drone deliveries are becoming more common.,not verified,under review,250517.0,78655.0,17140.0,8041.0,81.0
8159,claim,3721192616,22,a friend told me that drone deliveries are becoming more common.,not verified,active,132354.0,42152.0,5952.0,1895.0,216.0
8160,opinion,5571778784,14,studies indicate that the number of businesses is declining.,not verified,active,25270.0,6388.0,752.0,78.0,62.0
8161,opinion,7020699892,34,studies indicate that drone deliveries are becoming more common.,not verified,active,16682.0,3438.0,478.0,200.0,25.0
8162,claim,8919651326,20,i heard that american industrial output has tripled.,not verified,banned,160532.0,55816.0,10980.0,2918.0,75.0
8163,claim,6229149986,21,studies indicate that the number of businesses is declining.,not verified,active,8580.0,2774.0,579.0,180.0,17.0
8164,claim,4386193234,45,someone shared with me that the number of businesses is declining.,not verified,active,26057.0,7978.0,1486.0,720.0,35.0
8165,claim,6366469656,32,studies indicate that the number of businesses is declining.,not verified,active,10570.0,3962.0,826.0,182.0,19.0
8166,claim,5090569721,53,research shows that american industrial output has tripled.,not verified,active,18149.0,5463.0,1168.0,274.0,13.0
8167,claim,6754004596,16,a friend told me that the number of businesses is declining.,not verified,under review,139444.0,50784.0,11542.0,3526.0,294.0
8168,opinion,7405601481,6,i heard that american industrial output has tripled.,not verified,active,8049.0,1512.0,388.0,169.0,7.0
8169,claim,4908134338,17,someone shared with me that there are more microbes than stars.,not verified,under review,79625.0,24477.0,4181.0,557.0,38.0
8170,claim,2332142470,21,i heard that the metro of st. petersburg is deepest.,not verified,active,54067.0,18291.0,2328.0,1025.0,38.0
8171,opinion,3376540034,56,studies indicate that the metro of st. petersburg is deepest.,not verified,active,125050.0,23527.0,6613.0,964.0,290.0
8172,opinion,9415930895,19,studies indicate that the number of businesses is declining.,not verified,active,128205.0,27532.0,5460.0,1572.0,280.0
8173,claim,5651361948,44,i heard that drone deliveries are becoming more common.,not verified,active,14202.0,5160.0,1216.0,396.0,13.0
8174,claim,7999643813,18,someone shared with me that there are more microbes than stars.,not verified,active,143371.0,51864.0,11681.0,3772.0,232.0
8175,opinion,7747581397,59,studies indicate that there are more microbes than stars.,not verified,active,20128.0,4390.0,633.0,293.0,22.0
8176,claim,5763080087,33,i heard that there are more microbes than stars.,not verified,active,112652.0,42549.0,8507.0,1565.0,112.0
8177,claim,7665113286,16,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,999817.0,332147.0,84100.0,30832.0,898.0
8178,opinion,7953658971,27,research shows that the metro of st. petersburg is deepest.,not verified,active,11054.0,2671.0,378.0,166.0,19.0
8179,claim,2723518219,24,i heard that american industrial output has tripled.,not verified,active,4115.0,1233.0,220.0,69.0,2.0
8180,claim,3139909108,14,studies indicate that there are more microbes than stars.,not verified,active,17764.0,6681.0,1381.0,234.0,39.0
8181,claim,8598213472,25,research shows that drone deliveries are becoming more common.,not verified,under review,180222.0,51513.0,8255.0,1614.0,57.0
8182,claim,1532650723,56,studies indicate that there are more microbes than stars.,not verified,active,8674.0,3236.0,348.0,150.0,10.0
8183,claim,5955820618,57,someone shared with me that the number of businesses is declining.,not verified,active,12735.0,3839.0,1095.0,328.0,19.0
8184,opinion,5446661317,41,i heard that there are more microbes than stars.,not verified,active,12179.0,2233.0,644.0,269.0,7.0
8185,claim,4032989544,6,a friend told me that drone deliveries are becoming more common.,not verified,active,16058.0,4562.0,1423.0,559.0,26.0
8186,claim,6609972449,57,someone shared with me that the number of businesses is declining.,not verified,active,943.0,277.0,70.0,13.0,2.0
8187,claim,4714250596,23,i heard that the number of businesses is declining.,not verified,active,27569.0,7749.0,1588.0,689.0,72.0
8188,opinion,5874692174,10,research shows that drone deliveries are becoming more common.,not verified,active,187100.0,34836.0,6221.0,1259.0,316.0
8189,opinion,9590438843,34,research shows that american industrial output has tripled.,not verified,active,,,,,
8190,claim,9899802120,49,studies indicate that there are more microbes than stars.,not verified,active,83923.0,29929.0,3530.0,454.0,174.0
8191,opinion,4900012520,29,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,42365.0,10181.0,2237.0,1075.0,83.0
8192,claim,4486889634,8,someone shared with me that there are more microbes than stars.,not verified,active,750.0,212.0,47.0,15.0,2.0
8193,claim,3258727312,44,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,44035.0,12618.0,2345.0,314.0,97.0
8194,claim,1977210472,42,i heard that the metro of st. petersburg is deepest.,verified,under review,319734.0,121298.0,20660.0,4116.0,604.0
8195,claim,3539378837,44,research shows that drone deliveries are becoming more common.,not verified,active,40317.0,13266.0,1636.0,262.0,95.0
8196,claim,9817816591,35,research shows that the number of businesses is declining.,not verified,banned,702577.0,206230.0,36255.0,18112.0,398.0
8197,opinion,2708708219,46,i heard that there are more microbes than stars.,not verified,active,55467.0,11756.0,2671.0,1141.0,111.0
8198,claim,3278248625,51,someone shared with me that the number of businesses is declining.,not verified,active,102354.0,29729.0,4859.0,894.0,230.0
8199,opinion,2905737944,47,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,41592.0,9740.0,1902.0,762.0,17.0
8200,claim,3012537137,13,someone shared with me that the number of businesses is declining.,not verified,under review,444664.0,156448.0,39714.0,12173.0,1100.0
8201,claim,7391846620,13,studies indicate that the number of businesses is declining.,not verified,active,1889.0,566.0,89.0,32.0,3.0
8202,claim,8581683141,24,someone shared with me that the number of businesses is declining.,not verified,active,5887.0,1979.0,446.0,82.0,16.0
8203,opinion,9987324753,57,a friend told me that the number of businesses is declining.,not verified,active,52309.0,11346.0,1390.0,409.0,44.0
8204,claim,6614806974,56,someone shared with me that the number of businesses is declining.,not verified,active,48240.0,17076.0,2879.0,987.0,90.0
8205,opinion,3842676121,49,i heard that the metro of st. petersburg is deepest.,not verified,active,13658.0,2915.0,413.0,129.0,14.0
8206,claim,6145228668,23,a friend told me that drone deliveries are becoming more common.,not verified,active,63456.0,18251.0,5609.0,2245.0,40.0
8207,claim,1266887532,10,research shows that there are more microbes than stars.,not verified,active,16402.0,6036.0,1277.0,305.0,33.0
8208,claim,5380859336,55,research shows that the metro of st. petersburg is deepest.,verified,active,18190.0,6787.0,1468.0,288.0,9.0
8209,claim,1734103153,9,i heard that there are more microbes than stars.,not verified,active,3168.0,1059.0,222.0,81.0,8.0
8210,claim,1590338067,11,studies indicate that drone deliveries are becoming more common.,not verified,active,39957.0,14643.0,3348.0,1214.0,67.0
8211,claim,9656352096,18,studies indicate that american industrial output has tripled.,not verified,active,16962.0,5667.0,1448.0,473.0,31.0
8212,opinion,5272285463,42,research shows that there are more microbes than stars.,not verified,active,85446.0,21072.0,4549.0,1390.0,153.0
8213,claim,5888507359,27,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,80840.0,27951.0,3819.0,1272.0,198.0
8214,opinion,3365786030,22,research shows that drone deliveries are becoming more common.,not verified,active,6874.0,1299.0,196.0,76.0,3.0
8215,claim,1044817168,18,research shows that there are more microbes than stars.,not verified,banned,144474.0,53549.0,8089.0,872.0,400.0
8216,opinion,2513800895,43,i heard that the metro of st. petersburg is deepest.,verified,active,19356.0,4353.0,559.0,144.0,15.0
8217,opinion,6068552590,53,studies indicate that drone deliveries are becoming more common.,not verified,active,43477.0,10185.0,1148.0,128.0,20.0
8218,claim,9419622420,35,i heard that the number of businesses is declining.,not verified,banned,134276.0,39924.0,6566.0,2926.0,192.0
8219,claim,2156883793,34,a friend told me that the number of businesses is declining.,not verified,banned,119182.0,42745.0,7914.0,2810.0,252.0
8220,opinion,8908598908,25,studies indicate that drone deliveries are becoming more common.,not verified,active,7545.0,1457.0,349.0,172.0,9.0
8221,opinion,6150272762,30,studies indicate that there are more microbes than stars.,not verified,active,,,,,
8222,claim,5933503130,27,someone shared with me that the number of businesses is declining.,not verified,active,31782.0,11024.0,2657.0,530.0,44.0
8223,claim,4976328533,13,studies indicate that american industrial output has tripled.,not verified,active,209058.0,76286.0,13396.0,4068.0,192.0
8224,opinion,9133565907,36,a friend told me that drone deliveries are becoming more common.,not verified,active,90997.0,20063.0,4117.0,1997.0,184.0
8225,claim,7413048518,53,someone shared with me that the number of businesses is declining.,not verified,active,78747.0,28625.0,6371.0,1459.0,45.0
8226,opinion,9011462849,15,studies indicate that there are more microbes than stars.,not verified,active,41029.0,7478.0,1208.0,442.0,73.0
8227,claim,2515832191,48,studies indicate that american industrial output has tripled.,not verified,under review,207790.0,69216.0,12211.0,1503.0,257.0
8228,claim,3623122850,17,studies indicate that drone deliveries are becoming more common.,not verified,active,97227.0,36324.0,5428.0,988.0,119.0
8229,opinion,1324600248,24,studies indicate that drone deliveries are becoming more common.,not verified,active,,,,,
8230,opinion,1075332126,8,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,44922.0,9386.0,1575.0,640.0,19.0
8231,claim,1582132755,7,a friend told me that drone deliveries are becoming more common.,not verified,under review,770799.0,236277.0,33655.0,8783.0,861.0
8232,claim,6084850744,6,a friend told me that the number of businesses is declining.,not verified,active,74897.0,26714.0,3814.0,1495.0,145.0
8233,opinion,8942188502,34,research shows that american industrial output has tripled.,not verified,active,36132.0,7530.0,1865.0,658.0,80.0
8234,opinion,5061264849,22,studies indicate that drone deliveries are becoming more common.,not verified,active,112770.0,29146.0,4762.0,667.0,177.0
8235,claim,9607648360,33,studies indicate that the number of businesses is declining.,not verified,active,42071.0,13745.0,2347.0,287.0,126.0
8236,opinion,9344733717,46,research shows that drone deliveries are becoming more common.,not verified,active,,,,,
8237,opinion,4221409662,26,a friend told me that drone deliveries are becoming more common.,not verified,active,247720.0,63417.0,9102.0,1166.0,724.0
8238,opinion,8599410488,40,studies indicate that the metro of st. petersburg is deepest.,not verified,active,34854.0,8251.0,1210.0,441.0,76.0
8239,opinion,8894397059,40,someone shared with me that there are more microbes than stars.,not verified,active,14431.0,3042.0,453.0,64.0,35.0
8240,claim,3318575942,5,someone shared with me that the metro of st. petersburg is deepest.,not verified,under review,76969.0,27127.0,3902.0,1154.0,181.0
8241,opinion,4211565143,57,studies indicate that the metro of st. petersburg is deepest.,not verified,active,6462.0,1384.0,234.0,53.0,12.0
8242,opinion,2715374286,16,someone shared with me that drone deliveries are becoming more common.,not verified,active,3841.0,820.0,210.0,69.0,10.0
8243,claim,7458295322,44,research shows that the number of businesses is declining.,not verified,active,29943.0,10418.0,2132.0,305.0,51.0
8244,claim,8207281300,52,someone shared with me that american industrial output has tripled.,not verified,active,151696.0,48711.0,8153.0,1483.0,84.0
8245,claim,6132843818,12,a friend told me that drone deliveries are becoming more common.,not verified,active,6561.0,2397.0,466.0,221.0,5.0
8246,opinion,6266532746,50,studies indicate that the metro of st. petersburg is deepest.,not verified,active,116510.0,26449.0,4039.0,785.0,97.0
8247,claim,8080275754,50,research shows that the metro of st. petersburg is deepest.,not verified,active,79662.0,29996.0,3763.0,1373.0,192.0
8248,opinion,4204179075,50,research shows that drone deliveries are becoming more common.,not verified,active,82105.0,19394.0,2113.0,773.0,104.0
8249,opinion,2844692397,33,someone shared with me that the number of businesses is declining.,not verified,active,61886.0,13689.0,3313.0,735.0,38.0
8250,opinion,9461216332,32,studies indicate that there are more microbes than stars.,verified,active,44804.0,10286.0,1501.0,730.0,22.0
8251,opinion,9811492316,46,i heard that there are more microbes than stars.,not verified,active,6471.0,1531.0,298.0,108.0,12.0
8252,opinion,5585504972,39,research shows that drone deliveries are becoming more common.,not verified,active,42860.0,9301.0,1422.0,488.0,114.0
8253,claim,2649775212,27,someone shared with me that the number of businesses is declining.,not verified,active,,,,,
8254,opinion,8578254913,15,i heard that drone deliveries are becoming more common.,not verified,active,5564.0,1387.0,188.0,57.0,6.0
8255,claim,9352613078,59,research shows that drone deliveries are becoming more common.,not verified,active,81438.0,27497.0,6609.0,997.0,137.0
